{\rtf1\ansi\ansicpg1252\cocoartf2709
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\cssrgb\c0\c0\c0;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\deftab720
\pard\pardeftab720\partightenfactor0

\f0\fs26 \cf0 \expnd0\expndtw0\kerning0
\outl0\strokewidth0 \strokec2 Zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport\
16262,33111.0,58913.0,151.0,48.1,137200.0,1381.0,2794.0,2787.0,1.0,0.0,4.0,0.0,2.0,8.0\
16316,32945.0,59212.0,350.0,48.6,136800.0,1170.0,4821.0,4735.0,4.0,1.0,14.0,74.0,67.0,5.0\
16319,28982.0,52426.0,41.0,57.0,133800.0,1118.0,1244.0,1242.0,0.0,2.0,0.0,2.0,0.0,0.0\
16331,33322.0,67969.0,0.0,54.2,-666666666.0,1094.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0\
16334,33614.0,68571.0,16.0,51.3,163300.0,1183.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0\
16340,25689.0,57969.0,212.0,47.2,92400.0,1061.0,1795.0,1727.0,0.0,1.0,30.0,10.0,37.0,0.0\
16345,45379.0,80337.0,150.0,50.3,151300.0,1206.0,3436.0,3316.0,10.0,0.0,31.0,62.0,69.0,0.0\
16346,26916.0,52304.0,517.0,46.7,116000.0,1017.0,3615.0,3524.0,22.0,0.0,38.0,39.0,31.0,0.0\
16350,22273.0,47617.0,593.0,38.8,127700.0,1061.0,2385.0,2310.0,4.0,0.0,0.0,2.0,71.0,0.0\
16360,27042.0,50556.0,245.0,43.8,145800.0,1046.0,1387.0,1318.0,2.0,0.0,0.0,4.0,67.0,0.0\
16372,25834.0,43750.0,86.0,41.3,74800.0,1113.0,546.0,517.0,0.0,0.0,14.0,0.0,15.0,0.0\
16401,17920.0,51470.0,466.0,43.7,122700.0,1069.0,6431.0,5036.0,1181.0,10.0,15.0,220.0,85.0,3.0\
16405,27817.0,65000.0,63.0,45.6,89700.0,1031.0,771.0,707.0,5.0,0.0,7.0,0.0,52.0,0.0\
16416,27895.0,60417.0,5.0,49.0,-666666666.0,2150.0,158.0,138.0,0.0,0.0,0.0,0.0,20.0,0.0\
16422,18455.0,38333.0,91.0,37.7,105600.0,1141.0,366.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0\
16836,27194.0,53750.0,82.0,52.1,86800.0,1053.0,1034.0,1030.0,1.0,0.0,0.0,0.0,3.0,0.0\
16438,27702.0,53032.0,1111.0,46.7,122400.0,1106.0,7588.0,7354.0,7.0,1.0,26.0,200.0,197.0,15.0\
16506,38988.0,70856.0,1460.0,45.0,188600.0,1456.0,24163.0,22317.0,568.0,4.0,536.0,406.0,670.0,24.0\
16508,28509.0,50747.0,1881.0,36.6,99600.0,1062.0,16021.0,13529.0,1068.0,31.0,275.0,647.0,966.0,62.0\
16510,28080.0,56463.0,4089.0,39.8,126200.0,1183.0,25299.0,20992.0,2038.0,30.0,843.0,1508.0,803.0,188.0\
16635,33230.0,56541.0,828.0,45.8,151400.0,1255.0,12438.0,11870.0,0.0,1.0,380.0,143.0,181.0,41.0\
16131,31190.0,61136.0,63.0,44.6,144300.0,1189.0,871.0,870.0,0.0,0.0,0.0,24.0,0.0,0.0\
16133,30676.0,65250.0,127.0,43.0,135200.0,1130.0,1516.0,1506.0,0.0,0.0,0.0,0.0,10.0,0.0\
16136,27385.0,55179.0,45.0,45.8,77500.0,897.0,772.0,726.0,2.0,0.0,0.0,19.0,38.0,0.0\
16142,28549.0,62500.0,573.0,29.8,184100.0,1314.0,6349.0,5973.0,132.0,0.0,39.0,113.0,178.0,5.0\
16156,27624.0,57050.0,296.0,41.5,161900.0,1347.0,3148.0,3104.0,4.0,3.0,11.0,32.0,26.0,3.0\
16201,30563.0,55758.0,2135.0,46.1,127300.0,1175.0,16645.0,16146.0,159.0,4.0,69.0,140.0,260.0,6.0\
16223,22902.0,32000.0,18.0,59.4,85300.0,1375.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0\
16224,28555.0,64583.0,85.0,41.5,91900.0,855.0,1134.0,1116.0,0.0,0.0,0.0,17.0,18.0,0.0\
16228,25286.0,41750.0,61.0,54.6,78500.0,938.0,372.0,361.0,2.0,0.0,9.0,6.0,0.0,2.0\
16233,37967.0,69688.0,123.0,51.7,138400.0,1050.0,1208.0,1149.0,0.0,0.0,20.0,7.0,39.0,0.0\
55982,38434.0,68409.0,43.0,36.7,153600.0,1273.0,479.0,466.0,0.0,0.0,8.0,9.0,5.0,0.0\
55991,35813.0,82750.0,30.0,46.1,253700.0,1858.0,1546.0,1471.0,13.0,1.0,0.0,26.0,41.0,12.0\
55964,32259.0,62120.0,463.0,37.5,172800.0,1256.0,4441.0,4341.0,5.0,40.0,0.0,211.0,39.0,61.0\
55967,32545.0,84821.0,64.0,37.2,222500.0,1776.0,1192.0,1173.0,5.0,0.0,0.0,10.0,5.0,9.0\
55983,33773.0,69250.0,180.0,46.0,193600.0,1521.0,1565.0,1437.0,7.0,16.0,34.0,15.0,70.0,22.0\
55345,57965.0,112907.0,635.0,44.2,377700.0,2213.0,22081.0,19248.0,786.0,33.0,874.0,534.0,1010.0,172.0\
55349,35886.0,73173.0,156.0,46.2,214800.0,1625.0,3723.0,3608.0,20.0,5.0,29.0,67.0,35.0,9.0\
55356,138206.0,138681.0,401.0,47.0,681000.0,3368.0,6027.0,5361.0,79.0,20.0,368.0,117.0,181.0,9.0\
55378,47154.0,120713.0,1795.0,36.9,330100.0,2014.0,31829.0,24859.0,2249.0,435.0,2658.0,1778.0,1095.0,446.0\
55395,27847.0,55300.0,343.0,42.0,159300.0,1474.0,2595.0,2557.0,18.0,0.0,0.0,121.0,16.0,11.0\
55396,33077.0,58563.0,227.0,42.5,147100.0,1216.0,2175.0,2006.0,28.0,22.0,13.0,120.0,65.0,0.0\
55397,30059.0,69050.0,225.0,37.0,239600.0,1386.0,3020.0,2493.0,142.0,32.0,2.0,311.0,43.0,25.0\
55398,37104.0,93851.0,800.0,37.0,235600.0,1597.0,17039.0,15533.0,136.0,0.0,398.0,412.0,855.0,74.0\
55401,82140.0,102558.0,919.0,34.7,319600.0,2209.0,10942.0,8333.0,658.0,82.0,1383.0,576.0,416.0,630.0\
55406,43350.0,75041.0,3810.0,39.6,251600.0,1631.0,33709.0,25445.0,3767.0,330.0,1042.0,2711.0,1691.0,1883.0\
55411,19486.0,42153.0,9444.0,27.8,167200.0,1407.0,31685.0,6458.0,16303.0,586.0,3808.0,3391.0,3136.0,1614.0\
55420,30801.0,63271.0,3172.0,39.0,231200.0,1494.0,22215.0,13035.0,3425.0,205.0,1437.0,2923.0,1506.0,748.0\
55421,33944.0,62189.0,3069.0,38.1,196500.0,1433.0,28784.0,18224.0,5832.0,257.0,1187.0,3040.0,1351.0,1028.0\
55313,39596.0,80520.0,1752.0,39.4,236800.0,1608.0,25150.0,24295.0,125.0,81.0,105.0,735.0,354.0,99.0\
55327,56552.0,113878.0,132.0,50.3,350500.0,1685.0,3925.0,3600.0,109.0,0.0,157.0,20.0,59.0,35.0\
55332,30034.0,54097.0,113.0,47.2,109300.0,1131.0,1761.0,1487.0,0.0,0.0,32.0,209.0,49.0,0.0\
55333,25709.0,64688.0,138.0,42.0,94000.0,1386.0,839.0,679.0,23.0,58.0,29.0,23.0,50.0,0.0\
55335,30072.0,47569.0,165.0,46.9,94800.0,1084.0,1570.0,1464.0,12.0,14.0,19.0,163.0,15.0,0.0\
49421,21746.0,45709.0,939.0,44.8,94100.0,930.0,5567.0,5279.0,12.0,41.0,7.0,257.0,126.0,0.0\
40004,30228.0,61974.0,2204.0,38.9,160500.0,1132.0,29892.0,26746.0,2088.0,39.0,230.0,788.0,665.0,0.0\
40008,27167.0,50037.0,450.0,50.6,160500.0,1122.0,3173.0,3036.0,86.0,0.0,3.0,174.0,48.0,0.0\
40037,22097.0,56979.0,207.0,35.4,123800.0,1002.0,2857.0,2789.0,26.0,5.0,0.0,3.0,34.0,0.0\
40046,37079.0,76165.0,38.0,45.8,162400.0,1183.0,1392.0,1360.0,0.0,0.0,0.0,0.0,32.0,0.0\
40050,19366.0,29100.0,353.0,50.4,95200.0,975.0,1460.0,1362.0,29.0,0.0,0.0,0.0,69.0,0.0\
40108,31471.0,66652.0,1046.0,44.4,169600.0,1192.0,12190.0,11541.0,103.0,38.0,33.0,238.0,459.0,26.0\
40117,23715.0,46937.0,520.0,35.0,122500.0,1256.0,2264.0,2142.0,93.0,0.0,10.0,42.0,19.0,0.0\
40144,30869.0,46806.0,115.0,44.8,100600.0,873.0,1117.0,1105.0,0.0,0.0,0.0,31.0,12.0,42.0\
40150,25575.0,55293.0,517.0,44.4,137500.0,1139.0,4892.0,4595.0,72.0,0.0,29.0,106.0,196.0,0.0\
40152,36190.0,64792.0,30.0,51.1,142900.0,1063.0,971.0,863.0,0.0,26.0,70.0,0.0,12.0,0.0\
40020,26739.0,75514.0,9.0,59.8,-666666666.0,957.0,226.0,223.0,0.0,0.0,0.0,0.0,3.0,0.0\
40026,53443.0,117882.0,90.0,37.1,327400.0,2031.0,6313.0,5589.0,302.0,13.0,89.0,289.0,304.0,11.0\
40060,20879.0,45000.0,404.0,36.7,118300.0,848.0,1294.0,1286.0,0.0,0.0,0.0,14.0,8.0,0.0\
40258,25831.0,53223.0,3146.0,37.6,130900.0,1047.0,26664.0,20414.0,4818.0,24.0,233.0,1155.0,710.0,143.0\
40312,20551.0,33404.0,1485.0,41.2,91800.0,1034.0,5238.0,5073.0,0.0,0.0,0.0,205.0,165.0,7.0\
40328,24330.0,33000.0,81.0,39.6,78500.0,938.0,911.0,907.0,0.0,0.0,0.0,8.0,4.0,0.0\
40330,27878.0,51257.0,2767.0,43.8,144300.0,1095.0,19546.0,18004.0,703.0,54.0,169.0,586.0,453.0,20.0\
40339,33118.0,-666666666.0,64.0,58.2,-666666666.0,-666666666.0,214.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0\
40347,39654.0,81591.0,309.0,42.8,254400.0,1508.0,3276.0,2944.0,190.0,9.0,4.0,115.0,46.0,0.0\
40351,24098.0,43385.0,4937.0,30.1,134300.0,1159.0,22097.0,21144.0,504.0,7.0,189.0,363.0,241.0,21.0\
40353,23490.0,48958.0,3988.0,40.9,137700.0,1061.0,21936.0,20365.0,810.0,160.0,45.0,764.0,421.0,7.0\
40360,26063.0,48668.0,1582.0,37.8,89800.0,825.0,6880.0,6690.0,46.0,12.0,45.0,73.0,81.0,0.0\
40383,32184.0,66159.0,2336.0,41.6,215200.0,1294.0,23787.0,21864.0,856.0,0.0,99.0,1688.0,706.0,30.0\
40437,20941.0,43596.0,1031.0,43.9,107500.0,840.0,5746.0,5480.0,23.0,0.0,13.0,92.0,144.0,3.0\
40444,28159.0,56393.0,1850.0,43.2,152900.0,1076.0,14732.0,13864.0,359.0,23.0,0.0,406.0,369.0,7.0\
40472,20524.0,33269.0,517.0,54.7,65700.0,729.0,1842.0,1743.0,8.0,21.0,8.0,49.0,62.0,0.0\
40486,20543.0,56203.0,705.0,35.3,96400.0,955.0,3068.0,3068.0,0.0,0.0,0.0,0.0,0.0,0.0\
40514,38531.0,85119.0,729.0,38.2,222400.0,1422.0,16607.0,14357.0,506.0,19.0,978.0,713.0,651.0,10.0\
40734,13677.0,30237.0,1475.0,34.5,86400.0,1010.0,3956.0,3817.0,10.0,30.0,0.0,73.0,99.0,0.0\
40170,23063.0,64583.0,99.0,56.5,-666666666.0,892.0,474.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0\
40215,17402.0,35380.0,6159.0,32.3,82700.0,898.0,20644.0,11669.0,7136.0,60.0,242.0,1786.0,1189.0,421.0\
40816,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0\
40844,26069.0,-666666666.0,0.0,63.7,-666666666.0,-666666666.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0\
40849,15023.0,-666666666.0,185.0,40.5,-666666666.0,-666666666.0,286.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0\
40935,9562.0,17851.0,1519.0,39.0,70000.0,909.0,2639.0,2527.0,0.0,0.0,0.0,112.0,93.0,0.0\
40995,6157.0,-666666666.0,68.0,32.1,-666666666.0,-666666666.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0\
40729,19140.0,32813.0,1675.0,46.6,78600.0,977.0,5741.0,5569.0,31.0,46.0,0.0,360.0,27.0,0.0\
40059,79444.0,151111.0,300.0,46.1,450200.0,2724.0,20869.0,18420.0,676.0,49.0,1297.0,451.0,344.0,9.0\
40165,30366.0,65599.0,4202.0,42.3,180100.0,1324.0,37522.0,35998.0,361.0,107.0,254.0,602.0,531.0,5.0\
40507,56573.0,31146.0,428.0,50.6,275000.0,1854.0,1671.0,1324.0,302.0,0.0,8.0,78.0,37.0,33.0\
40701,25172.0,45743.0,5495.0,40.1,132000.0,1056.0,29128.0,28378.0,26.0,193.0,107.0,352.0,333.0,15.0\
40363,,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0\
40376,19058.0,-666666666.0,0.0,66.3,-666666666.0,-666666666.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0\
40943,17493.0,-666666666.0,156.0,53.3,85400.0,-666666666.0,482.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0\
40927,56232.0,53811.0,109.0,40.0,55200.0,-666666666.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0\
81152,20931.0,26290.0,287.0,56.4,107000.0,994.0,1126.0,877.0,0.0,69.0,1.0,972.0,100.0,0.0\
81252,30003.0,55132.0,377.0,58.8,244400.0,1656.0,4023.0,3696.0,84.0,5.0,18.0,326.0,55.0,0.0\
81323,31420.0,57635.0,392.0,49.1,293600.0,1445.0,4758.0,4321.0,155.0,112.0,0.0,364.0,81.0,1.0\
81039,23537.0,41417.0,280.0,52.7,113200.0,1189.0,1531.0,1484.0,0.0,7.0,0.0,297.0,17.0,0.0\
81055,29680.0,45089.0,109.0,59.9,265200.0,1335.0,1657.0,1565.0,3.0,4.0,0.0,135.0,33.0,0.0\
81067,16946.0,30500.0,1697.0,36.3,86700.0,796.0,5436.0,4618.0,3.0,134.0,40.0,3143.0,353.0,0.0\
81092,31988.0,53889.0,74.0,44.0,172900.0,969.0,807.0,724.0,0.0,0.0,29.0,95.0,19.0,0.0\
81136,34735.0,-666666666.0,40.0,44.9,143800.0,775.0,265.0,227.0,6.0,0.0,0.0,67.0,32.0,1.0\
81137,29476.0,53977.0,873.0,39.9,264800.0,1394.0,5830.0,4290.0,64.0,1056.0,31.0,1475.0,201.0,5.0\
81148,14906.0,23125.0,112.0,39.6,92200.0,683.0,306.0,220.0,0.0,9.0,2.0,246.0,54.0,1.0\
15552,26110.0,50457.0,875.0,44.6,100600.0,974.0,5772.0,5632.0,6.0,0.0,12.0,49.0,117.0,2.0\
15612,16964.0,-666666666.0,143.0,48.7,130300.0,983.0,366.0,335.0,0.0,0.0,0.0,31.0,31.0,10.0\
15626,43365.0,65287.0,360.0,53.2,176500.0,1616.0,4854.0,4593.0,1.0,0.0,138.0,0.0,122.0,54.0\
15627,28871.0,52712.0,591.0,47.9,120100.0,1071.0,5955.0,5819.0,10.0,0.0,41.0,72.0,78.0,9.0\
15629,20842.0,48090.0,172.0,36.8,58100.0,783.0,697.0,652.0,25.0,0.0,14.0,3.0,6.0,0.0\
15003,29801.0,50317.0,1061.0,41.7,98900.0,1160.0,11212.0,9587.0,1058.0,0.0,86.0,327.0,420.0,260.0\
15027,35198.0,56927.0,249.0,49.0,137500.0,1148.0,2287.0,2247.0,1.0,0.0,0.0,24.0,25.0,12.0\
15030,29401.0,54464.0,223.0,40.8,72400.0,888.0,1124.0,1094.0,4.0,0.0,0.0,0.0,26.0,23.0\
15061,29157.0,60865.0,1273.0,40.1,147900.0,1325.0,12178.0,11122.0,487.0,0.0,45.0,124.0,497.0,110.0\
15689,29050.0,82396.0,11.0,34.4,97700.0,-666666666.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0\
15698,30697.0,42759.0,18.0,64.1,112400.0,1040.0,567.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0\
15721,28002.0,46875.0,25.0,52.8,48100.0,829.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0\
15724,26716.0,49653.0,159.0,51.3,89200.0,1015.0,2059.0,2038.0,1.0,0.0,8.0,21.0,12.0,0.0\
15747,22715.0,46875.0,378.0,43.3,145200.0,1112.0,1803.0,1784.0,0.0,7.0,0.0,0.0,12.0,0.0\
15748,26093.0,52155.0,909.0,43.5,115700.0,1138.0,7216.0,6835.0,6.0,0.0,81.0,30.0,282.0,37.0\
15756,20566.0,36563.0,5.0,43.6,88300.0,777.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0\
15352,28270.0,52516.0,120.0,33.9,135600.0,1544.0,939.0,930.0,0.0,0.0,2.0,1.0,7.0,0.0\
15239,38037.0,81657.0,607.0,44.3,155500.0,1409.0,20523.0,19328.0,656.0,0.0,165.0,142.0,363.0,290.0\
15310,31450.0,68750.0,47.0,50.8,123000.0,975.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0\
15338,33644.0,49615.0,380.0,37.3,90200.0,990.0,1789.0,1767.0,9.0,0.0,0.0,30.0,13.0,0.0\
15848,22788.0,42813.0,170.0,46.4,100700.0,963.0,954.0,940.0,0.0,0.0,14.0,14.0,0.0,0.0\
15853,28471.0,54081.0,964.0,44.7,89200.0,929.0,6379.0,6056.0,92.0,15.0,0.0,156.0,200.0,7.0\
15764,53213.0,50227.0,30.0,61.2,160800.0,1016.0,143.0,137.0,0.0,0.0,0.0,0.0,6.0,0.0\
15779,15130.0,62857.0,216.0,53.5,153100.0,1168.0,679.0,609.0,37.0,0.0,0.0,10.0,28.0,0.0\
15781,27048.0,48125.0,0.0,53.9,77500.0,-666666666.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0\
15851,25012.0,50308.0,815.0,39.8,95200.0,969.0,6478.0,6341.0,52.0,3.0,16.0,32.0,66.0,9.0\
15868,34003.0,55417.0,143.0,49.4,140500.0,950.0,1448.0,1424.0,0.0,0.0,18.0,0.0,6.0,0.0\
15901,16278.0,19022.0,1478.0,50.7,17100.0,1254.0,3518.0,2489.0,746.0,2.0,15.0,209.0,243.0,46.0\
15904,31466.0,57212.0,1246.0,45.4,141200.0,1172.0,16347.0,15325.0,320.0,0.0,211.0,510.0,414.0,80.0\
15909,27698.0,52333.0,582.0,48.2,87500.0,1097.0,4703.0,4519.0,89.0,0.0,18.0,20.0,52.0,2.0\
15934,,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0\
15946,27400.0,50714.0,597.0,46.6,92100.0,969.0,6471.0,6393.0,11.0,0.0,9.0,40.0,45.0,9.0\
15948,17078.0,58523.0,140.0,37.9,91900.0,-666666666.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0\
15952,24226.0,56016.0,161.0,34.3,149600.0,1294.0,1578.0,1548.0,0.0,0.0,0.0,0.0,30.0,0.0\
15963,30112.0,48266.0,964.0,49.5,109300.0,1116.0,10103.0,9972.0,31.0,0.0,33.0,173.0,56.0,3.0\
15232,49329.0,59139.0,1963.0,28.5,407600.0,2493.0,12017.0,8799.0,609.0,33.0,2044.0,696.0,313.0,2206.0\
53070,33009.0,67319.0,178.0,45.2,185900.0,1387.0,5005.0,4807.0,7.0,0.0,36.0,358.0,101.0,4.0\
53081,27434.0,51611.0,4407.0,38.4,124600.0,1090.0,41666.0,33213.0,1626.0,134.0,4675.0,3972.0,1488.0,190.0\
53925,35907.0,72067.0,303.0,39.1,206600.0,1471.0,8097.0,7705.0,52.0,0.0,181.0,100.0,157.0,15.0\
53929,29786.0,55943.0,324.0,46.1,145800.0,1331.0,2602.0,2503.0,41.0,25.0,7.0,14.0,25.0,3.0\
53933,22855.0,66685.0,373.0,42.1,186100.0,1371.0,4572.0,3295.0,757.0,24.0,48.0,248.0,404.0,0.0\
53936,15353.0,42955.0,100.0,41.8,87200.0,1062.0,2343.0,1707.0,365.0,116.0,6.0,285.0,57.0,0.0\
53939,58840.0,64375.0,5.0,48.5,105100.0,950.0,306.0,303.0,0.0,0.0,0.0,2.0,3.0,1.0\
53952,28517.0,51103.0,418.0,54.9,145400.0,1121.0,3130.0,3024.0,31.0,20.0,0.0,108.0,28.0,0.0\
53954,35392.0,70396.0,316.0,46.4,193900.0,1336.0,6822.0,6622.0,29.0,0.0,55.0,182.0,104.0,6.0\
53961,36516.0,64878.0,47.0,44.9,180200.0,1377.0,838.0,801.0,3.0,0.0,0.0,0.0,34.0,0.0\
53968,28810.0,58942.0,219.0,41.0,134300.0,1191.0,2399.0,2309.0,1.0,1.0,10.0,12.0,78.0,2.0\
53557,28611.0,63125.0,32.0,49.2,131400.0,1205.0,394.0,369.0,0.0,0.0,0.0,7.0,24.0,2.0\
53705,48817.0,71818.0,2920.0,36.9,344700.0,2199.0,25256.0,18491.0,849.0,137.0,4125.0,1516.0,1286.0,2166.0\
53919,34083.0,72095.0,126.0,41.2,167400.0,1544.0,2462.0,2394.0,2.0,0.0,20.0,111.0,43.0,4.0\
53969,25998.0,56833.0,49.0,49.0,170600.0,1238.0,416.0,403.0,7.0,0.0,0.0,12.0,6.0,0.0\
53210,23908.0,36378.0,8282.0,30.2,110300.0,1247.0,25800.0,5191.0,17615.0,41.0,577.0,1545.0,1877.0,1001.0\
53038,36286.0,82750.0,247.0,38.5,240000.0,1673.0,4402.0,4128.0,41.0,14.0,86.0,191.0,82.0,2.0\
53105,38539.0,74966.0,2052.0,44.9,242600.0,1691.0,29302.0,28181.0,97.0,14.0,333.0,1716.0,327.0,53.0\
53186,32838.0,57949.0,3543.0,37.1,217100.0,1598.0,34092.0,29178.0,1051.0,29.0,1473.0,3907.0,1326.0,297.0\
53516,45026.0,76518.0,151.0,47.7,219400.0,1724.0,2349.0,2302.0,0.0,9.0,4.0,12.0,19.0,0.0\
18626,32557.0,71406.0,23.0,64.4,227100.0,1712.0,519.0,512.0,7.0,0.0,0.0,0.0,0.0,0.0\
18636,32430.0,51042.0,187.0,49.3,152600.0,1227.0,1343.0,1248.0,0.0,0.0,64.0,0.0,31.0,0.0\
18644,35653.0,59417.0,726.0,47.6,152500.0,1256.0,7715.0,7562.0,73.0,12.0,0.0,206.0,51.0,0.0\
18651,27161.0,40172.0,1446.0,46.0,77700.0,971.0,8987.0,8058.0,572.0,0.0,22.0,512.0,244.0,84.0\
18456,32953.0,60547.0,30.0,44.6,143600.0,1545.0,474.0,469.0,5.0,0.0,0.0,2.0,0.0,0.0\
18461,37367.0,33636.0,5.0,51.6,133900.0,1500.0,269.0,269.0,0.0,0.0,0.0,5.0,0.0,0.0\
18462,37264.0,62946.0,16.0,46.0,129700.0,1156.0,414.0,405.0,0.0,0.0,3.0,0.0,6.0,0.0\
18469,32787.0,56268.0,0.0,76.7,338500.0,1547.0,279.0,264.0,0.0,0.0,15.0,0.0,0.0,0.0\
18471,54552.0,125417.0,23.0,42.1,356300.0,2370.0,722.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0\
18623,29479.0,54185.0,275.0,45.0,149500.0,1387.0,2559.0,2370.0,16.0,3.0,0.0,81.0,137.0,0.0\
18624,77288.0,-666666666.0,80.0,60.8,289300.0,2644.0,389.0,325.0,0.0,0.0,39.0,0.0,25.0,12.0\
18634,26640.0,47463.0,2378.0,43.6,83100.0,1016.0,13212.0,11416.0,658.0,45.0,27.0,1165.0,563.0,71.0\
18653,29914.0,82857.0,4.0,42.1,171700.0,583.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0\
18708,48525.0,85363.0,428.0,48.5,183400.0,1440.0,8056.0,7505.0,100.0,22.0,268.0,48.0,160.0,17.0\
29146,33652.0,37303.0,299.0,43.1,81800.0,936.0,1380.0,556.0,781.0,34.0,0.0,6.0,9.0,0.0\
29045,30608.0,60819.0,2720.0,37.5,167900.0,1335.0,27751.0,17631.0,7480.0,0.0,923.0,1572.0,836.0,28.0\
29118,26626.0,46397.0,2405.0,39.2,145600.0,1326.0,16771.0,6627.0,9295.0,27.0,526.0,1182.0,133.0,23.0\
29372,21724.0,47110.0,636.0,40.6,86800.0,987.0,4709.0,3788.0,800.0,14.0,0.0,270.0,81.0,19.0\
29492,61131.0,106803.0,554.0,37.0,572500.0,2503.0,14210.0,12299.0,1123.0,0.0,158.0,514.0,508.0,0.0\
85004,38372.0,52000.0,1801.0,28.2,285000.0,1794.0,8223.0,6092.0,406.0,113.0,583.0,2150.0,762.0,182.0\
85006,21815.0,43567.0,7861.0,30.8,233100.0,1252.0,26682.0,16530.0,1672.0,629.0,369.0,16864.0,3023.0,338.0\
85020,49281.0,65224.0,4515.0,43.4,265800.0,1499.0,35742.0,27898.0,1444.0,1134.0,480.0,9751.0,2865.0,300.0\
85033,15666.0,45492.0,13596.0,27.4,164400.0,1108.0,64388.0,31229.0,3034.0,1299.0,395.0,52346.0,5493.0,507.0\
85304,28778.0,68190.0,2143.0,37.8,234000.0,1420.0,29801.0,22398.0,1209.0,127.0,1662.0,7046.0,2457.0,216.0\
85356,24986.0,52654.0,884.0,50.8,92300.0,870.0,5009.0,3497.0,1.0,35.0,26.0,2122.0,349.0,2.0\
85363,21907.0,42564.0,1133.0,39.4,169300.0,1117.0,6837.0,5036.0,299.0,42.0,75.0,2444.0,490.0,2.0\
85373,32593.0,60077.0,1756.0,62.5,231100.0,1261.0,20738.0,18992.0,605.0,77.0,306.0,1422.0,542.0,21.0\
85381,36253.0,77254.0,1541.0,41.4,279000.0,1582.0,25050.0,21322.0,688.0,247.0,660.0,4721.0,1569.0,48.0\
85605,16304.0,40551.0,80.0,33.7,64100.0,750.0,666.0,651.0,0.0,7.0,0.0,456.0,8.0,0.0\
85606,27037.0,51523.0,186.0,56.6,120400.0,1063.0,1002.0,901.0,0.0,0.0,3.0,202.0,66.0,0.0\
85610,30306.0,45000.0,56.0,54.9,131300.0,1018.0,854.0,793.0,5.0,33.0,0.0,249.0,15.0,0.0\
85614,39221.0,52594.0,2517.0,70.2,189500.0,1069.0,24890.0,23761.0,352.0,70.0,140.0,3710.0,341.0,0.0\
85624,26153.0,38720.0,149.0,49.9,276700.0,2505.0,1334.0,1154.0,9.0,0.0,2.0,383.0,131.0,0.0\
85629,31125.0,90645.0,2191.0,34.3,212800.0,1495.0,25097.0,21705.0,497.0,275.0,627.0,9296.0,1365.0,11.0\
85630,32321.0,42576.0,443.0,47.7,125000.0,1343.0,1889.0,1864.0,0.0,0.0,0.0,259.0,17.0,0.0\
85715,42997.0,71949.0,1574.0,47.7,242400.0,1462.0,19532.0,16355.0,659.0,6.0,304.0,4301.0,1154.0,75.0\
85737,46794.0,91936.0,1877.0,54.8,326500.0,1849.0,22398.0,19288.0,428.0,82.0,699.0,4106.0,1268.0,20.0\
85741,31248.0,63092.0,3403.0,35.8,190100.0,1306.0,34079.0,25162.0,1108.0,862.0,1251.0,10374.0,3763.0,259.0\
85748,39499.0,80913.0,1346.0,40.2,238300.0,1494.0,19646.0,16555.0,463.0,113.0,776.0,3750.0,1012.0,66.0\
